,permno,ticker
46051,67459,FTIN
46052,67459,
46053,67459,CLRS
46054,67459,CLRS
46055,67459,CLE
46056,67459,CLE
46057,67467,CNS
46058,67467,CNS
46059,67467,CNS
46060,67467,BLI
46061,67467,BIG
46062,67468,RODC
46063,67475,DEP
46064,67476,RDLE
46065,67483,DEP
46066,67484,RODM
46067,67484,RODM
46068,67484,RODM
46069,67491,EP
46070,67491,EEX
46071,67491,EEX
46072,67491,EEX
46073,67492,ROFF
46074,67504,FNFC
46075,67504,FNF
46076,67505,ROGR
46077,67512,FCR
46078,67512,FCR
46079,67512,FCR
46080,67520,FOXM
46081,67520,FXM
46082,67521,ROLF
46083,67539,FMP
46084,67539,FMP
46085,67540,RBHC
46086,67547,FAU
46087,67555,GHOM
46088,67555,GHO
46089,67556,ROOS
46090,67556,ROOS
46091,67556,ROOS
46092,67556,UGCOA
46093,67556,UGCO
46094,67563,GLEN
46095,67563,GLN
46096,67563,GLN
46097,67563,GLN
46098,67563,GSB
46099,67564,ROPK
46100,67564,ROPK
46101,67571,GTAC
46102,67571,GNT
46103,67571,GNT
46104,67572,ROPE
46105,67598,HCP
46106,67598,HCP
46107,67598,PEAK
46108,67598,DOC
46109,67599,ROSE
46110,67600,HMOH
46111,67600,HMO
46112,67601,ROSM
46113,67619,ITHB
46114,67619,ITB
46115,67619,ITB
46116,67619,ITB
46117,67620,RSTO
46118,67620,RSTO
46119,67627,KJI
46120,67627,KJI
46121,67628,RSTOB
46122,67628,RSTOB
46123,67635,LFSL
46124,67635,LFS
46125,67635,LFG
46126,67636,ROSS
46127,67643,LCIR
46128,67643,MACQ
46129,67643,MACG
46130,67643,MGS
46131,67651,MEP
46132,67652,RPCH
46133,67652,RPCH
46134,67652,RPCH
46135,67652,RPCH
46136,67652,AWII
46137,67678,OPEL
46138,67678,OPEL
46139,67678,MMD
46140,67678,MMD
46141,67679,RCDC
46142,67679,TSAR
46143,67686,NRM
46144,67687,RCOM
46145,67687,RCOM
46146,67694,NLI
46147,67695,ROTN
46148,67707,LAB
46149,67707,LAB
46150,67708,ROUS
46151,67708,ROUS
46152,67708,RSE
46153,67708,RSE
46154,67708,RSE
46155,67708,RSE
46156,67715,SBA
46157,67715,SBA
46158,67716,RVAC
46159,67723,SIE
46160,67723,SIE
46161,67723,SIE
46162,67724,ROWN
46163,67731,SSWC
46164,67731,RJN
46165,67731,WTR
46166,67732,ROWE
46167,67732,ROW
46168,67732,ROW
46169,67732,ROW
46170,67732,ROW
46171,67758,SOI
46172,67758,SOI
46173,67759,RASL
46174,67766,SORG
46175,67766,SRG
46176,67766,SRG
46177,67774,TRP
46178,67774,TRP
46179,67774,TRP
46180,67775,RYBF
46181,67775,RYBF
46182,67775,
46183,67775,ROYG
46184,67782,TBSI
46185,67782,TBS
46186,67783,RYCS
46187,67790,UDCO
46188,67790,UDC
46189,67790,UDC
46190,67791,RPETY
46191,67791,RPETY
46192,67803,WIEN
46193,67803,WENT
46194,67803,WPB
46195,67804,
46196,67838,CSS
46197,67838,CSS
46198,67838,CSS
46199,67838,CSS
46200,67846,CRE
46201,67847,RRCO
46202,67847,RRCO
46203,67847,RRCO
46204,67847,RGLD
46205,67847,RGLD
46206,67854,COP
46207,67855,
46208,67862,CWM
46209,67862,CWM
46210,67862,CWM
46211,67862,NDE
46212,67862,NDE
46213,67862,NDE
46214,67862,NDE
46215,67862,NDE
46216,67862,NDE
46217,67862,NDE
46218,67862,IMB
46219,67863,
46220,67870,DSP
46221,67871,RYAL
46222,67889,EOIL
46223,67889,EOIL
46224,67889,EOI
46225,67897,FFIC
46226,67897,FFI
46227,67898,ROYS
46228,67918,GDV
46229,67919,RDCO
46230,67926,MOGC
46231,67926,MOGC
46232,67926,MCP
46233,67926,GOP
46234,67927,ROYL
46235,67927,
46236,67927,ROYL
46237,67927,SEAX
46238,67927,SEAX
46239,67927,SEAX
46240,67927,HADE
46241,67934,GULL
46242,67934,GLL
46243,67935,RPAL
46244,67935,RPAL
46245,67942,HFAX
46246,67942,HX
46247,67942,HX
46248,67942,HX
46249,67942,HX
46250,67942,HX
46251,67942,HX
46252,67943,RUMC
46253,67950,HMN
46254,67951,RUCK
46255,67969,HME
46256,67969,HME
46257,67969,ABC
46258,67970,RULE
46259,67970,RULE
46260,67977,ICEE
46261,67977,ICY
46262,67985,IT
46263,67993,IS
46264,67993,IS
46265,67993,IJL
46266,67994,RUSS
46267,68005,KC
46268,68006,RSTY
46269,68013,LAC
46270,68021,LMC
46271,68021,CMO
46272,68021,CMO
46273,68021,CMO
46274,68022,GEFC
46275,68022,RYIN
46276,68048,MLS
46277,68048,CNV
46278,68049,RYAN
46279,68049,RYAN
46280,68056,MONC
46281,68056,MON
46282,68057,RYCO
46283,68064,MIP
46284,68064,MIP
46285,68065,SKFB
46286,68072,PLP
46287,68073,SAME
46288,68080,RSI
46289,68080,EVI
46290,68081,SSCP
46291,68099,RA
46292,68100,STII
46293,68101,RCP
46294,68102,SHRM
46295,68102,SHRM
46296,68102,SHRM
46297,68102,HRMN
46298,68128,SAX
46299,68128,HEP
46300,68128,HEP
46301,68129,SAIG
46302,68136,SOBK
46303,68136,SOBK
46304,68136,SWB
46305,68137,SAYI
46306,68137,SSIX
46307,68144,STI
46308,68144,STI
46309,68144,STI
46310,68145,SBEI
46311,68145,SBEI
46312,68145,SBEI
46313,68145,SBEI
46314,68145,SBEI
46315,68145,NEON
46316,68145,
46317,68145,
46318,68145,NEON
46319,68145,NEON
46320,68152,TEQ
46321,68153,SBTG
46322,68160,UXP
46323,68160,UXC
46324,68161,SCIS
46325,68161,SCIS
46326,68161,SCIS
46327,68161,SCI
46328,68161,SCI
46329,68180,SALC
46330,68180,SALC
46331,68187,WRI
46332,68187,WRI
46333,68188,SSCB
46334,68195,
46335,68195,WIX
46336,68195,WIX
46337,68195,
46338,68195,WIX
46339,68195,WIX
46340,68195,
46341,68195,WICSV
46342,68195,WICS
46343,68195,WIX
46344,68195,WIX
46345,68196,SEIC
46346,68196,SEIC
46347,68196,SEIC
46348,68208,AOI
46349,68208,AOI
46350,68209,SFEM
46351,68209,SFEM
46352,68216,ADB
46353,68217,SGMIA
46354,68225,TSCY
46355,68225,SHSF
46356,68232,TUA
46357,68233,SIHS
46358,68233,PTG
46359,68233,PTG
46360,68233,PTG
46361,68240,XNP
46362,68241,SMIN
46363,68259,XNS
46364,68260,
46365,68267,XNU
46366,68268,SNGO
46367,68275,ANF
46368,68275,ANF
46369,68276,SPMC
46370,68276,
46371,68276,
46372,68276,
46373,68276,
46374,68276,PVCT
46375,68283,AUS
46376,68283,AUS
46377,68283,AUS
46378,68284,SRCL
46379,68291,BSD
46380,68292,SRIC
46381,68292,SRIC
46382,68292,SRIC
46383,68292,SIGI
46384,68304,BSC
46385,68305,STSC
46386,68305,STSC
46387,68312,BIP
46388,68312,NHP
46389,68313,STVI
46390,68313,STVI
46391,68313,STVI
46392,68313,STVI
46393,68320,CHYC
46394,68320,CHY
46395,68320,CHY
46396,68320,CHY
46397,68320,
46398,68320,
46399,68320,CGS
46400,68320,CHYR
46401,68320,CHYR
46402,68321,SPDC
46403,68339,CSLA
46404,68339,CSV
46405,68340,SPIP
46406,68340,SPI
46407,68340,ICN
46408,68340,VRX
46409,68347,CMPQ
46410,68347,CPQ
46411,68347,CPQ
46412,68348,SWLG
46413,68348,SWLG
46414,68355,CEP
46415,68355,COV
46416,68356,
46417,68363,CBR
46418,68364,SACHY
46419,68364,SACHY
46420,68364,SACHY
46421,68364,SAA
46422,68364,SAA
46423,68364,CDA
46424,68364,CDA
46425,68371,DIN
46426,68372,SABA
46427,68398,EDCC
46428,68398,ECC
46429,68398,ECC
46430,68398,ECC
46431,68399,
46432,68400,EDP
46433,68401,SADL
46434,68419,FFC
46435,68419,FFC
46436,68419,FFC
46437,68419,WTM
46438,68419,WTM
46439,68419,WTM
46440,68419,WTM
46441,68419,WTM
46442,68419,WTM
46443,68419,WTM
46444,68419,WTM
46445,68420,
46446,68427,IAF
46447,68427,IAF
46448,68427,IAF
46449,68427,IAF
46450,68427,IAF
46451,68427,IAF
46452,68428,SFCD
46453,68428,SFCD
46454,68428,SFCD
46455,68428,SSI
46456,68428,IQ
46457,68435,FCAH
46458,68435,FCH
46459,68435,FCH
46460,68444,SFGD
46461,68451,GMH
46462,68451,GMH
46463,68452,SFGD
46464,68452,SFGD
46465,68478,HLMI
46466,68478,RHI
46467,68479,SAFD
46468,68486,HII
46469,68487,
46470,68494,ITCP
46471,68494,ITX
46472,68494,ITX
46473,68494,ITX
46474,68495,SRSC
46475,68495,SRSC
46476,68495,SPNI
46477,68495,SPNIA
46478,68495,SKK
46479,68495,SKK
46480,68507,KPT
46481,68508,SFRN
46482,68515,LRF
46483,68515,NAM
46484,68516,SGAL
46485,68523,
46486,68523,APY
46487,68523,APY
46488,68523,APY
46489,68523,
46490,68523,APEC
46491,68523,
46492,68523,APEC
46493,68523,LRC
46494,68523,CFS
46495,68523,CFS
46496,68524,SAGE
46497,68531,MGNT
46498,68531,MAG
46499,68532,
46500,68558,MCFV
46501,68558,MV
46502,68559,SLAB
46503,68566,MLP
46504,68566,MXP
46505,68567,HRIC
46506,68567,SHRE
46507,68567,SHRE
46508,68567,SHRE
46509,68567,SRE
46510,68567,SGM
46511,68567,SGM
46512,68574,MFED
46513,68574,MFED
46514,68574,MFED
46515,68574,MFC
46516,68582,MOKE
46517,68582,MOKE
46518,68582,MOR
46519,68583,SGOLY
46520,68590,NWP
46521,68590,NWE
46522,68591,STJM
46523,68591,STJM
46524,68591,STJ
46525,68591,STJ
46526,68603,PLMX
46527,68603,PLM
46528,68603,PLM
46529,68603,TNI
46530,68604,STLO
46531,68611,PANS
46532,68611,PNS
46533,68612,
46534,68638,PLEY
46535,68638,PP
46536,68638,HOG
46537,68646,PRT
46538,68647,SLCR
46539,68654,PTCI
46540,68654,PTCI
46541,68654,PULL
46542,68654,PMN
46543,68654,PMN
46544,68655,AAAC
46545,68655,SNCP
46546,68662,LOG
46547,68663,WLLS
46548,68663,SMAN
46549,68670,SDY
46550,68671,
46551,68689,ABUG
46552,68689,ABUG
46553,68689,BUG
46554,68690,
46555,68697,SLP
46556,68698,SBAR
46557,68698,SBAR
46558,68718,TOFU
46559,68718,TOFU
46560,68718,TOF
46561,68718,TOF
46562,68718,TOF
46563,68719,SDBC
46564,68726,TCR
46565,68726,IND
46566,68726,IND
46567,68727,SFBC
46568,68734,VV
46569,68742,WEP
46570,68742,TMR
46571,68742,TMR
46572,68742,TMR
46573,68742,TMR
46574,68743,SHEF
46575,68743,WSDI
46576,68750,DWP
46577,68750,BBR
46578,68751,SANC
46579,68769,WEDGS
46580,68769,WDG
46581,68769,WDG
46582,68769,WDG
46583,68778,
46584,68785,WNN
46585,68785,WNN
46586,68785,WNN
46587,68786,SANT
46588,68786,SMO
46589,68793,WMI
46590,68806,ASGN
46591,68806,AFGN
46592,68806,AFG
46593,68807,STSI
46594,68807,SNTE
46595,68814,ALPN
46596,68814,ALGA
46597,68814,ALGA
46598,68814,AGI
46599,68814,AGI
46600,68814,AGI
46601,68815,STOSY
46602,68815,STOSY
46603,68822,ACA
46604,68823,SANYY
46605,68823,SANYY
46606,68830,AVDO
46607,68830,AVA
46608,68830,RSC
46609,68830,RSC
46610,68830,RSC
46611,68830,REX
46612,68830,REX
46613,68831,SARA
46614,68849,BKP
46615,68849,USV
46616,68849,USV
46617,68849,USV
46618,68849,TSY
46619,68850,SASC
46620,68857,CVC
46621,68857,CVC
46622,68858,SASC
46623,68865,CNON
46624,68865,CAN
46625,68865,PCC
46626,68866,SASOY
46627,68866,SASOY
46628,68866,SASOY
46629,68866,SSL
46630,68866,SSL
46631,68866,SSL
46632,68866,SSL
46633,68873,CRDS
46634,68873,CDS
46635,68874,STEL
46636,68881,CPS
46637,68882,SLNK
46638,68882,SLNK
46639,68902,DRE
46640,68903,SATI
46641,68903,SATI
46642,68903,SATI
46643,68903,SATI
46644,68910,ENDV
46645,68910,EI
46646,68910,CGA
46647,68910,CGA
46648,68929,GSO
46649,68929,GSO
46650,68929,ASG
46651,68929,ASG
46652,68930,SATV
46653,68937,HERE
46654,68937,
46655,68937,HERE
46656,68937,HERE
46657,68937,HHH
46658,68938,SVAN
46659,68938,SFI
46660,68945,HFI
46661,68945,HFI
46662,68945,HFI
46663,68946,SVRS
46664,68946,SVRS
46665,68946,USBI
46666,68946,DBCI
46667,68953,IREF
46668,68953,IREF
46669,68953,
46670,68953,IF
46671,68953,BFC
46672,68953,BFC
46673,68954,SAVR
46674,68954,SAVR
46675,68954,SAVR
46676,68961,ITA
46677,68961,ITA
46678,68962,SBPS
46679,68962,SBPS
46680,68988,KEP
46681,68996,KAPA
46682,68996,KPA
46683,68996,PLY
46684,68996,PLY
46685,68996,PLY
46686,68996,PLY
46687,68996,PLY
46688,68996,PLY
46689,68996,OVH
46690,68996,LOG
46691,68997,
46692,68997,
46693,68997,SAXO
46694,68997,HWEC
46695,68997,HWEC
46696,69008,KLY
46697,69016,LMRK
46698,69016,LSA
46699,69017,SXNP
46700,69024,TPIX
46701,69024,LT
46702,69025,SCAN
46703,69032,MS
46704,69032,MWD
46705,69032,MWD
46706,69032,MS
46707,69032,MS
46708,69032,MS
46709,69032,MS
46710,69032,MS
46711,69032,MS
46712,69032,MS
46713,69032,MS
46714,69032,MS
46715,69033,SOCR
46716,69033,SOCR
46717,69040,PLM
46718,69040,TNI
46719,69040,TNI
46720,69040,TNI
46721,69041,SCNN
46722,69041,SCNN
46723,69059,PWM
46724,69059,CIV
46725,69060,SCFM
46726,69067,PBS
46727,69067,PBS
46728,69067,PBS
46729,69075,PCCM
46730,69075,PR
46731,69075,PR
46732,69075,PR
46733,69075,PR
46734,69075,PR
46735,69076,SHAA
46736,69083,R
46737,69083,R
46738,69084,SGCO
46739,69084,SGCO
46740,69084,SGCO
46741,69084,GTSW
46742,69084,GTSW
46743,69084,GTSW
46744,69091,SJG
46745,69092,WINE
46746,69104,SAM
46747,69105,SKYS
46748,69112,SFP
46749,69120,SBN
46750,69121,SCHC
46751,69121,SCHC
46752,69121,SCHC
46753,69139,UMG
46754,69140,SCHR
46755,69147,VHT
46756,69147,VHT
46757,69147,VHT
46758,69147,VHT
46759,69148,
46760,69155,ZENI
46761,69155,ZENIB
46762,69155,ZENI
46763,69155,ZEN
46764,69155,ZENLV
46765,69155,ZENL
46766,69156,SCHL
46767,69156,SCHL
46768,69156,SCHL
46769,69163,ACVA
46770,69163,ACV
46771,69164,SHOL
46772,69171,ALFN
46773,69171,AFN
46774,69171,AFN
46775,69171,RPL
46776,69172,SHOT
46777,69198,ACN
46778,69199,SHLM
46779,69200,ATCC
46780,69200,AMK
46781,69200,AMK
46782,69200,AMK
46783,69201,SWAR
46784,69201,SWAR
46785,69201,SWAR
46786,69219,ATLS
46787,69219,ATL
46788,69219,ATL
46789,69219,ATL
46790,69220,SMLS
46791,69227,BOTH
46792,69227,BTH
46793,69228,SPRO
46794,69228,SPRO
46795,69235,CN
46796,69236,SYTX
46797,69243,CX
46798,69244,SIDY
46799,69244,
46800,69244,SIDY
46801,69251,CEF
46802,69251,CEF
46803,69251,CEF
46804,69251,CEF
46805,69251,CEF
46806,69251,CEF
46807,69252,SCTX
46808,69278,CTST
46809,69278,DLP
46810,69279,SCIE
46811,69279,SCIE
46812,69286,CDCI
46813,69286,CDV
46814,69287,SCIT
46815,69287,SCIT
46816,69287,TRTI
46817,69294,CDV
46818,69295,SCND
46819,69295,SCND
46820,69295,SCND
46821,69307,CTTX
46822,69307,LLB
46823,69307,LLB
46824,69307,LLB
46825,69307,LLB
46826,69307,LLB
46827,69308,SILA
46828,69308,SILA
46829,69308,SILA
46830,69308,CNDI
46831,69315,DEG
46832,69316,SMSI
46833,69323,DDCC
46834,69323,DDCC
46835,69323,DIC
46836,69324,SCRD
46837,69331,ECF
46838,69331,ECF
46839,69331,ECF
46840,69331,ECF
46841,69331,ECF
46842,69332,SSFT
46843,69332,SSFT
46844,69358,ESCO
46845,69358,ESCO
46846,69358,ESC
46847,69359,SSSV
46848,69366,FAI
46849,69366,FAX
46850,69366,FAX
46851,69366,FAX
46852,69366,FAX
46853,69366,FAX
46854,69366,FAX
46855,69366,FAX
46856,69374,FFCC
46857,69374,FCC
46858,69382,FF
46859,69382,FF
46860,69382,FF
46861,69383,SCPS
46862,69390,FRN
46863,69391,SCPE
46864,69391,SCPE
46865,69403,FRP
46866,69403,PLP
46867,69404,SKOR
46868,69404,
46869,69404,SKOR
46870,69411,GOT
46871,69411,GOT
46872,69438,GLP
46873,69439,JSCC
46874,69446,GXL
46875,69446,GXL
46876,69446,GXL
46877,69446,VGZ
46878,69446,VGZ
46879,69446,VGZ
46880,69446,VGZ
46881,69446,VGZ
46882,69447,SCTI
46883,69447,SCTIV
46884,69447,SCTI
46885,69447,SIC
46886,69447,VPS
46887,69447,VCSI
46888,69454,GUM
46889,69455,SSTI
46890,69462,HVT
46891,69462,HAM
46892,69463,
46893,69463,
46894,69470,HMA
46895,69471,SLIQ
46896,69471,
46897,69471,SLIQ
46898,69471,SLIQ
46899,69471,SGD
46900,69471,SGD
46901,69489,HSN
46902,69489,HSN
46903,69497,LJC
46904,69518,LNV
46905,69518,LNV
46906,69519,SCRP
46907,69526,MBF
46908,69526,MCO
46909,69526,
46910,69526,NOW
46911,69527,SCPT
46912,69527,
46913,69527,SCPT
46914,69534,NUT
46915,69534,NUT
46916,69534,NUT
46917,69535,SCMA
46918,69542,AUML
46919,69542,AUML
46920,69542,MDIC
46921,69542,
46922,69542,MDK
46923,69542,MDKI
46924,69543,SEAG
46925,69550,MYLN
46926,69550,MYL
46927,69550,MYL
46928,69550,MYL
46929,69550,MYL
46930,69551,SPNC
46931,69569,NVH
46932,69569,NVR
46933,69569,NVR
46934,69570,SEAW
46935,69585,NGC
46936,69586,SBCFA
46937,69586,SBCFA
46938,69586,SBCF
46939,69586,SBCF
46940,69593,NWS
46941,69593,NWS
46942,69594,CARM
46943,69594,SFHC
46944,69606,NHY
46945,69607,SGAT
46946,69607,SEG
46947,69614,NM
46948,69622,PSEI
46949,69622,POW
46950,69623,SEAK
46951,69623,SEAK
46952,69623,SEAK
46953,69630,PKC
46954,69631,SEALA
46955,69631,SEALA
46956,69649,RJFN
46957,69649,RJF
46958,69649,RJF
46959,69649,RJF
46960,69649,RJF
46961,69650,NACI
46962,69650,SINC
46963,69650,SINC
46964,69657,BNC
46965,69658,SERC
46966,69665,RMI
46967,69666,SRCH
46968,69666,SRCH
46969,69673,RR
46970,69674,STSB
46971,69681,SCF
46972,69681,SCF
46973,69681,XLA
46974,69681,XLA
46975,69682,SEWY
46976,69702,SSRPZ
46977,69702,SWL
46978,69702,SWP
46979,69702,SWP
46980,69702,SWP
46981,69702,SWP
46982,69703,SNBL
46983,69703,SNBL
46984,69703,SNFS
46985,69703,SNLB
46986,69710,SSSN
46987,69710,TMPO
46988,69710,TPO
46989,69711,SNCO
46990,69729,UAR
46991,69729,MGM
46992,69730,SBNH
46993,69737,VTI
46994,69738,SAMC
46995,69745,YRK
46996,69746,SEAM
46997,69754,SAFE
46998,69754,SAFE
46999,69754,SAFE
47000,69761,BCS
47001,69761,BCS
47002,69761,BCS
47003,69761,BCS
47004,69761,BCS
47005,69761,BCS
47006,69762,SECB
47007,69762,SECB
47008,69788,CII
47009,69789,SCON
47010,69796,CDG
47011,69796,WINEA
47012,69796,CBRNA
47013,69796,CDB
47014,69796,STZ
47015,69796,STZ
47016,69796,STZ
47017,69797,
47018,69809,CHS
47019,69809,CHS
47020,69810,SFCS
47021,69818,SLIFA
47022,69825,CMR
47023,69826,SLIC
47024,69834,
47025,69842,SNYK
47026,69868,KCS
47027,69877,STAG
47028,69884,DCF
47029,69884,HS
47030,69885,SEEQ
47031,69885,SEEQ
47032,69892,DKNFA
47033,69892,
47034,69892,DML
47035,69892,GDL
47036,69892,GDL
47037,69892,GG
47038,69892,GG
47039,69893,SEGA
47040,69905,DKNFB
47041,69905,
47042,69905,DML
47043,69905,GDL
47044,69905,GDL
47045,69905,GGB
47046,69905,GG
47047,69906,SBIG
47048,69906,SBIG
47049,69906,SBIG
47050,69906,SBIG
47051,69913,DIVHF
47052,69913,DVH
47053,69914,SDAT
47054,69921,EGA
47055,69921,EGA
47056,69921,ABR
47057,69922,SELC
47058,69949,SELT
47059,69957,SLTM
47060,69964,EGS
47061,69965,SLVC
47062,69965,SLVC
47063,69965,SLVC
47064,69965,MEHL
47065,69972,FGC
47066,69973,SEME
47067,69973,
47068,69973,SEME
47069,69980,GAB
47070,69980,GAB
47071,69980,GAB
47072,69999,GER
47073,69999,GER
47074,69999,EEA
47075,69999,EEA
47076,70000,SEND
47077,70009,GGF
47078,70010,SNCA
47079,70017,PGY
47080,70017,PGY
47081,70018,SNSR
47082,70018,SRM
47083,70018,SRM
47084,70026,SENS
47085,70026,SENS
47086,70026,
47087,70026,SENS
47088,70026,
47089,70026,SENS
47090,70033,HDI
47091,70033,HDI
47092,70033,HOG
47093,70033,HOG
47094,70033,HOG
47095,70034,SNTC
47096,70041,HTP
47097,70042,SEPX
47098,70069,SERN
47099,70076,JEM
47100,70077,SMCH
47101,70077,SMCH
47102,70077,SME
47103,70092,KBH
47104,70092,KBH
47105,70092,KBH
47106,70092,KBH
47107,70092,KBH
47108,70092,KBH
47109,70093,SRVI
47110,70106,QPON
47111,70106,QPON
47112,70113,LES
47113,70113,
47114,70113,LFAY
47115,70114,SERF
47116,70121,LPO
47117,70121,BDN
47118,70121,BDN
47119,70121,BDN
47120,70121,BDN
47121,70122,SSSI
47122,70122,SSSI
47123,70122,SSSI
47124,70148,MGSI
47125,70148,WMD
47126,70148,DMK
47127,70149,SEVN
47128,70156,MW
47129,70156,HLM
47130,70156,CNE
47131,70156,CNE
47132,70156,CNE
47133,70157,
47134,70164,OBS
47135,70164,OBS
47136,70164,
47137,70164,NRGG
47138,70164,CGCA
47139,70165,SVIL
47140,70165,SVIL
47141,70172,REL
47142,70172,REL
47143,70173,SEWS
47144,70180,SMN
47145,70199,SP
47146,70199,SP
47147,70200,SOCM
47148,70202,SHAN
47149,70202,SHAN
47150,70228,TOLL
47151,70228,TOL
47152,70228,TOL
47153,70228,TOL
47154,70229,SMED
47155,70229,SMED
47156,70229,SMS
47157,70237,SHYDF
47158,70244,UVC
47159,70245,SHAT
47160,70252,UAM
47161,70253,SHAW
47162,70260,VTX
47163,70261,SHAS
47164,70261,SHAS
47165,70261,SHAS
47166,70280,SWIX
47167,70280,SWIX
47168,70280,SY
47169,70287,VLU
47170,70288,SCHJ
47171,70288,SHEL
47172,70288,SHEL
47173,70295,ZF
47174,70295,ZF
47175,70295,ZF
47176,70295,ZF
47177,70295,ZF
47178,70296,
47179,70308,AGA
47180,70308,ARG
47181,70308,ARG
47182,70308,ARG
47183,70316,FLY
47184,70316,FLY
47185,70316,FLY
47186,70316,FLY
47187,70325,SHRW
47188,70325,SHRW
47189,70325,SHRW
47190,70325,SYNP
47191,70332,APC
47192,70332,APC
47193,70332,APC
47194,70333,SHIP
47195,70340,ACR
47196,70340,ACR
47197,70340,EQP
47198,70359,ARS
47199,70360,SHSDY
47200,70367,AZBK
47201,70367,AZB
47202,70375,ATC
47203,70375,JTS
47204,70376,SHBB
47205,70376,SHON
47206,70376,SHN
47207,70383,CJ
47208,70383,CJ
47209,70384,SHNS
47210,70391,BOS
47211,70391,BOS
47212,70391,BOS
47213,70391,BOS
47214,70391,HYN
47215,70392,LDAL
47216,70392,LDAL
47217,70392,SGUM
47218,70392,SHGM
47219,70392,SHGM
47220,70392,SHGM
47221,70392,SHGM
47222,70392,WATR
47223,70405,SHGO
47224,70413,
47225,70420,BPL
47226,70420,BPL
47227,70420,BPL
47228,70420,BPL
47229,70420,BPL
47230,70421,SHWS
47231,70421,FOFF
47232,70439,CFI
47233,70439,CFI
47234,70440,SHOP
47235,70447,KRMLF
47236,70447,KML
47237,70447,KML
47238,70448,SSAV
47239,70448,SSAV
47240,70455,CRC
47241,70456,SHOR
47242,70471,CHW
47243,70499,CRAM
47244,70499,CRAM
47245,70499,SEXC
47246,70500,CCE
47247,70500,CCE
47248,70500,CCE
47249,70500,CCE
47250,70501,SERE
47251,70519,CCC
47252,70519,CCC
47253,70519,CCC
47254,70519,PA
47255,70519,TRV
47256,70519,TRV
47257,70519,CCI
47258,70519,C
47259,70519,C
47260,70519,C
47261,70519,C
47262,70519,C
47263,70519,C
47264,70519,C
47265,70519,C
47266,70520,SRES
47267,70527,CMA
47268,70535,CTF
47269,70536,SIAL
47270,70536,SIAL
47271,70536,SIAL
47272,70536,SIAL
47273,70543,WJR
47274,70544,SIGM
47275,70551,DREX
47276,70551,DRX
47277,70552,SGMA
47278,70552,SGMA
47279,70578,ECON
47280,70578,ECON
47281,70578,ECL
47282,70578,ECL
47283,70578,ECL
47284,70578,ECL
47285,70579,SNET
47286,70586,EOA
47287,70587,SGMO
47288,70587,SGMOA
47289,70594,EQM
47290,70594,EQM
47291,70595,SIGR
47292,70607,FAL
47293,70608,SEPI
47294,70608,SEPI
47295,70616,REDC
47296,70616,SILN
47297,70616,SILN
47298,70616,SILN
47299,70616,SYMM
47300,70623,FFA
47301,70624,SLCN
47302,70624,SLCN
47303,70624,SIL
47304,70632,SVGI
47305,70659,SILI
47306,70659,SILIV
47307,70659,SILI
47308,70666,GMC
47309,70667,SLTC
47310,70667,SLTC
47311,70674,GUN
47312,70674,GUN
47313,70674,GSE
47314,70674,GSE
47315,70675,SVRL
47316,70675,SVRL
47317,70675,
47318,70675,SVRI
47319,70675,SVRI
47320,70682,HAN
47321,70682,HAN
47322,70682,HAN
47323,70682,HAN
47324,70682,HAN
47325,70690,HARP
47326,70690,HNT
47327,70690,RNT
47328,70691,SILV
47329,70691,SILV
47330,70691,ALTA
47331,70691,ALTA
47332,70703,HRP
47333,70703,HRP
47334,70703,HRP
47335,70703,CWH
47336,70703,EQC
47337,70704,SSMC
47338,70704,SSMC
47339,70704,USGL
47340,70704,USGL
47341,70704,
47342,70704,UXG
47343,70704,UXG
47344,70704,MUX
47345,70704,MUX
47346,70704,MUX
47347,70711,HBE
47348,70739,SLVY
47349,70747,SMKR
47350,70754,JML
47351,70755,SMRA
47352,70762,JTV
47353,70763,SIMM
47354,70770,KBA
47355,70770,DSF
47356,70770,DSF
47357,70771,SMPL
47358,70789,LQP
47359,70790,SMPS
47360,70797,USA
47361,70797,USA
47362,70797,USA
47363,70797,USA
47364,70797,USA
47365,70798,SIRC
47366,70798,ELEC
47367,70798,ELEC
47368,70798,ELEC
47369,70818,MIR
47370,70818,AIC
47371,70818,AIC
47372,70818,AIC
47373,70818,ANL
47374,70819,SISB
47375,70826,MFM
47376,70826,MFM
47377,70826,MFM
47378,70826,MFM
47379,70827,SOSI
47380,70827,SOSI
47381,70827,SOSI
47382,70835,SIZZ
47383,70835,SIZZ
47384,70843,SKIP
47385,70850,PMR
47386,70851,SKYX
47387,70869,SIX
47388,70870,SKYO
47389,70878,
47390,70885,NW
47391,70886,SLAT
47392,70886,SLAT
47393,70893,NLN
47394,70894,SLBR
47395,70907,SLON
47396,70914,PATS
47397,70914,IGN
47398,70914,IGN
47399,70914,BPH
47400,70915,SMLB
47401,70923,SFDS
47402,70923,SFDS
47403,70923,SFD
47404,70923,SFD
47405,70930,PFR
47406,70931,
47407,70949,PHP
47408,70950,SNEL
47409,70957,PHX
47410,70957,PHX
47411,70958,SOCI
47412,70958,SCY
47413,70965,CHX
47414,70965,CHX
47415,70965,PPC
47416,70966,SOCS
47417,70966,SOCS
47418,70966,SOCS
47419,70974,SSDN
47420,70974,SSDN
47421,70974,EURO
47422,70974,EURO
47423,70981,PAR
47424,70982,SSCI
47425,71001,PMI
